occurrence_id,dataset_id,last_interpreted,accepted_scientific_name,species_id,species,kingdom,class,order,family,genus,taxon_rank,taxonomic_status,event_date,year,month,day,latitude,longitude,location_uncertainty_m,country_code,record_type,occurrence_status,issues,media_url
1344204948,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:20.953+00:00,"Aythya marila (Linnaeus, 1761)",2498265,Aythya marila,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204949,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:35.252+00:00,"Tachybaptus ruficollis (Pallas, 1764)",2482048,Tachybaptus ruficollis,Animalia,Aves,Podicipediformes,Podicipedidae,Tachybaptus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204950,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:14.066+00:00,"Anthus pratensis (Linnaeus, 1758)",2490266,Anthus pratensis,Animalia,Aves,Passeriformes,Motacillidae,Anthus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204951,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:13.412+00:00,"Cygnus olor (J.F.Gmelin, 1789)",2498343,Cygnus olor,Animalia,Aves,Anseriformes,Anatidae,Cygnus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204952,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:38.815+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,Passer domesticus,Animalia,Aves,Passeriformes,Passeridae,Passer,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204953,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:23.229+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204954,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:11.076+00:00,"Larus canus Linnaeus, 1758",7982160,Larus canus,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204955,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:12.426+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204956,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:10.698+00:00,"Phalacrocorax carbo (Linnaeus, 1758)",2481890,Phalacrocorax carbo,Animalia,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204957,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:05.822+00:00,"Circus cyaneus (Linnaeus, 1766)",2480487,Circus cyaneus,Animalia,Aves,Accipitriformes,Accipitridae,Circus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204958,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:53.525+00:00,"Aythya fuligula (Linnaeus, 1758)",2498261,Aythya fuligula,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204959,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:06.881+00:00,"Tadorna ferruginea (Pallas, 1764)",2498015,Tadorna ferruginea,Animalia,Aves,Anseriformes,Anatidae,Tadorna,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204960,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:58:55.331+00:00,"Motacilla alba Linnaeus, 1758",9687165,Motacilla alba,Animalia,Aves,Passeriformes,Motacillidae,Motacilla,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204961,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:34.790+00:00,"Mergus serrator Linnaeus, 1758",2498375,Mergus serrator,Animalia,Aves,Anseriformes,Anatidae,Mergus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204964,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:46.169+00:00,"Cygnus cygnus (Linnaeus, 1758)",2498347,Cygnus cygnus,Animalia,Aves,Anseriformes,Anatidae,Cygnus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204965,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:59.303+00:00,"Milvus milvus (Linnaeus, 1758)",5229168,Milvus milvus,Animalia,Aves,Accipitriformes,Accipitridae,Milvus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204966,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:10.305+00:00,"Netta rufina (Pallas, 1773)",2498180,Netta rufina,Animalia,Aves,Anseriformes,Anatidae,Netta,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344204968,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:17.518+00:00,"Larus michahellis J.F.Naumann, 1840",9413670,Larus michahellis,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-01,2015,1,1,47.67452,9.103804,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669066,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:24.669+00:00,"Anas platyrhynchos Linnaeus, 1758",9761484,Anas platyrhynchos,Animalia,Aves,Anseriformes,Anatidae,Anas,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669071,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:02.803+00:00,"Bucephala clangula (Linnaeus, 1758)",2498326,Bucephala clangula,Animalia,Aves,Anseriformes,Anatidae,Bucephala,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669091,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:03.974+00:00,"Ardea cinerea Linnaeus, 1758",9797180,Ardea cinerea,Animalia,Aves,Pelecaniformes,Ardeidae,Ardea,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669097,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:19.225+00:00,"Chroicocephalus ridibundus (Linnaeus, 1766)",6065824,Chroicocephalus ridibundus,Animalia,Aves,Charadriiformes,Laridae,Chroicocephalus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669101,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:33.198+00:00,"Gallinula chloropus (Linnaeus, 1758)",5228199,Gallinula chloropus,Animalia,Aves,Gruiformes,Rallidae,Gallinula,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669118,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:51.462+00:00,"Mergus merganser Linnaeus, 1758",9537647,Mergus merganser,Animalia,Aves,Anseriformes,Anatidae,Mergus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669143,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:24.910+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669147,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:26.687+00:00,"Columba palumbus Linnaeus, 1758",2495455,Columba palumbus,Animalia,Aves,Columbiformes,Columbidae,Columba,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669149,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:09.968+00:00,"Emberiza schoeniclus (Linnaeus, 1758)",2491557,Emberiza schoeniclus,Animalia,Aves,Passeriformes,Emberizidae,Emberiza,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669162,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:03.052+00:00,"Larus michahellis J.F.Naumann, 1840",9413670,Larus michahellis,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669177,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:30.043+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669185,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:08.679+00:00,"Mareca penelope (Linnaeus, 1758)",8000602,Mareca penelope,Animalia,Aves,Anseriformes,Anatidae,Mareca,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669198,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:30.391+00:00,"Phalacrocorax carbo (Linnaeus, 1758)",2481890,Phalacrocorax carbo,Animalia,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669203,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:57.265+00:00,"Cygnus olor (J.F.Gmelin, 1789)",2498343,Cygnus olor,Animalia,Aves,Anseriformes,Anatidae,Cygnus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669220,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:07.536+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669226,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:17.976+00:00,"Corvus corone Linnaeus, 1758",9409796,Corvus corone,Animalia,Aves,Passeriformes,Corvidae,Corvus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669235,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:45.518+00:00,"Larus canus Linnaeus, 1758",7982160,Larus canus,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344669238,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:34.467+00:00,"Erithacus rubecula (Linnaeus, 1758)",2492462,Erithacus rubecula,Animalia,Aves,Passeriformes,Muscicapidae,Erithacus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675797,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:04.374+00:00,"Lophophanes cristatus (Linnaeus, 1758)",2487883,Lophophanes cristatus,Animalia,Aves,Passeriformes,Paridae,Lophophanes,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675819,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:45.004+00:00,"Regulus regulus (Linnaeus, 1758)",2484596,Regulus regulus,Animalia,Aves,Passeriformes,Regulidae,Regulus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675829,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:54.827+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675839,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:05.541+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675860,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:35.255+00:00,"Garrulus glandarius (Linnaeus, 1758)",5229493,Garrulus glandarius,Animalia,Aves,Passeriformes,Corvidae,Garrulus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675865,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:05.704+00:00,"Loxia curvirostra Linnaeus, 1758",9629160,Loxia curvirostra,Animalia,Aves,Passeriformes,Fringillidae,Loxia,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675869,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:27.464+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675892,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:48.020+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675914,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:39.978+00:00,"Fringilla montifringilla Linnaeus, 1758",2494441,Fringilla montifringilla,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675925,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:19.808+00:00,"Chloris chloris (Linnaeus, 1758)",5845582,Chloris chloris,Animalia,Aves,Passeriformes,Fringillidae,Chloris,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344675939,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:05.953+00:00,"Spinus spinus (Linnaeus, 1758)",6092830,Spinus spinus,Animalia,Aves,Passeriformes,Fringillidae,Spinus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344700417,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:36.586+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701213,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:20.614+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701217,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:07.892+00:00,"Spinus spinus (Linnaeus, 1758)",6092830,Spinus spinus,Animalia,Aves,Passeriformes,Fringillidae,Spinus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701235,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:59.269+00:00,"Loxia curvirostra Linnaeus, 1758",9629160,Loxia curvirostra,Animalia,Aves,Passeriformes,Fringillidae,Loxia,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701239,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:15.989+00:00,"Regulus regulus (Linnaeus, 1758)",2484596,Regulus regulus,Animalia,Aves,Passeriformes,Regulidae,Regulus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701267,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:58:54.300+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701273,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:54.089+00:00,"Garrulus glandarius (Linnaeus, 1758)",5229493,Garrulus glandarius,Animalia,Aves,Passeriformes,Corvidae,Garrulus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701277,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:52.753+00:00,"Chloris chloris (Linnaeus, 1758)",5845582,Chloris chloris,Animalia,Aves,Passeriformes,Fringillidae,Chloris,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701282,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:21.454+00:00,"Lophophanes cristatus (Linnaeus, 1758)",2487883,Lophophanes cristatus,Animalia,Aves,Passeriformes,Paridae,Lophophanes,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701344,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:08.289+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344701376,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:44.174+00:00,"Fringilla montifringilla Linnaeus, 1758",2494441,Fringilla montifringilla,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.76175,7.416018,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344708071,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:45.014+00:00,"Erithacus rubecula (Linnaeus, 1758)",2492462,Erithacus rubecula,Animalia,Aves,Passeriformes,Muscicapidae,Erithacus,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1344708100,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:11.304+00:00,"Columba palumbus Linnaeus, 1758",2495455,Columba palumbus,Animalia,Aves,Columbiformes,Columbidae,Columba,SPECIES,ACCEPTED,2015-01-04,2015,1,4,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
